"dist","yield (kg/acre)","acres","planting fam lab child (pers-hrs/acre)","seed (kg/acre)","Total CAN fert (kg/acre)","Total NPK fert (kg/acre)","Total UREA fert (kg/acre)","dap (kg/acre)","Total P&D chem (kg/acre)","adopter","tenure: owned with title deed","landprep: oxen","landprep: tractor","aehh07","Rain anomaly","Cstar","dap (KES/acre)","Total CAN fert (KES/acre)","Total NPK fert (KES/acre)","Total UREA fert (KES/acre)","Total P&D chem (KES/acre)","Rstar","dap (KES/kg)","Total CAN fert (KES/kg)","Total NPK fert (KES/kg)","Total UREA fert (KES/kg)","Total P&D chem (KES/kg)","harvesting (KES/hour)","P"
"Mwingi","6.71117315944185","-0.689155159290408","0","1.38230233985035","0","0","0","0","-0.00399202126953745","1","1","0","0","0.844436628106171","0.101292176968926","5.88211201018062","0","0","0","0","358.565737051793","9.11911876809372","0","0","0","0","360",NA,"11.1111111111111"
"Mwingi","5.87615470059649","1.6094379124341","0","1.28093384546206","0","0","0","0","-0.916290731874155","1","1","1","0","1.65600338158142","0.101292176968926","6.34738920965601","0","0","0","0","96","8.28410030924836","0","0","0","0","240",NA,"11.1111111111111"
"Mwingi","6.67188103518911","0.405465108108164","0","0.980829253011726","2.59026716544583","0","0","0","-1.79175946922805","1","0","1","0","1.97685495290473","0.101292176968926","7.93856446429888","0","466.666666666667","0","0","50","9.07982664384098","0","35","0","0","300","12.5","11.1111111111111"
"Mwingi","5.87365182351092","0.693147180559945","0","1.79175946922805","0","0","0","0","-0.693147180559945","1","1","1","0","1.880990602956","0.101292176968926","6.90775527898214","0","0","0","0","150","8.28159743216279","0","0","0","0","300","12.5","11.1111111111111"
"Mwingi","5.24206442499724","0","0","1.79175946922805","0","0","0","0","-0.693147180559945","0","1","0","0","1.7509374747078","0.101292176968926","4.78749174278205","0","0","0","0","100","7.65001003364911","0","0","0","0","200",NA,"11.1111111111111"
"Mwingi","6.11726866106677","0.916290731874155","0","1.16315080980568","0","0","0","0","0","1","1","1","0","1.76130026174335","0.101292176968926","5.96614673912369","0","0","0","0","0","8.52521426971864","0","0","0","0","0",NA,"11.1111111111111"
"Mwingi","5.20465012210029","1.25276296849537","0","1.92529086185258","0","0","0","0","-1.54044504094715","0","0","1","0","1.03377742732982","0.101292176968926","4.32223871629491","0","0","0","0","68.5714285714286","7.61259573075216","0","0","0","0","320",NA,"11.1111111111111"
"Mwingi","6.3186437368176","0","0","1.79175946922805","0","0","0","0","-0.693147180559945","0","0","1","0","2.11866225483312","0.101292176968926","6.1527326947041","0","0","0","0","450","8.72658934546947","0","0","0","0","900",NA,"11.1111111111111"
"Mwingi","7.59830909968948","-0.693147180559945","0","2.77258872223978","0","0","0","3.91202300542815","0","0","0","1","0","1.81128972828069","0.101292176968926","5.99146454710798","2000","0","0","0","0","10.0062547083414","40","0","0","0","0","12.5","11.1111111111111"
"Nakuru","6.07513911313092","1.38629436111989","3.40119738166216","1.50407739677627","0","0","0","0","-0.693147180559945","0","0","0","1","1.90210752639692","0.0579129436234348","8.59230066390304","0","0","0","0","190","8.37772420612496","0","0","0","0","380",NA,"10"
"Nakuru","6.94215670569947","0.693147180559945","0","2.30258509299405","0","0","0","0","2.86220088092947","1","1","0","1","0.56531380905006","0.105103765407211","8.65738982190952","0","0","0","0","192.5","9.24474179869351","0","0","0","0","11","12.5","10"
"Nakuru","7.03630349492984","1.38629436111989","0","1.6094379124341","0","0","0","2.52572864430826","0","1","1","0","1","1.13783300182139","0.122336265723687","8.4893079879267","425","0","0","0","0","9.33888858792389","34","0","0","0","0",NA,"10"
"Nakuru","6.68201836781533","0.916290731874155","0","2.30258509299405","2.99573227355399","0","0","4.0943445622221","0","1","1","0","1","1.3244189574018","0.122336265723687","8.4721958254855","2040","520","0","0","0","8.98460346080937","68","52","0","0","0",NA,"10"
"Nakuru","6.77937630411235","-0.287682072451781","0","2.12026353620009","0","0","0","2.59026716544583","0.0645385211375712","0","1","0","1","1.83736998048011","0.0579129436234348","6.77901240308941","466.666666666667","0","0","0","85.3333333333333","9.0819613971064","35","0","0","0","80",NA,"10"
"Nakuru","4.12511622088885","0","5.19295685089021","2.19722457733622","0","0","0","3.91202300542815","0","0","1","0","1","0.607952334496713","0.0579129436234348","7.24422751560335","1700","0","0","0","0","6.4277013138829","34","0","0","0","0",NA,"10"
"Nakuru","6.21201473856959","0","0","2.30258509299405","0","0","0","3.91202300542815","-0.693147180559945","1","1","0","1","1.73254010956808","0.0579129436234348","7.83991936001258","1700","0","0","0","90","8.51459983156364","34","0","0","0","180",NA,"10"
"Nakuru","6.88940614031394","1.70474809223843","0","2.61274002129789","0","0","0","3.46003788168509","-1.70474809223843","1","1","0","1","2.0558316760407","0.122336265723687","9.05368656193081","1190.90909090909","0","0","0","109.090909090909","9.19199123330799","74","0","0","0","600","12.5","10"
"Nakuru","6.65685826357236","2.07944154167984","2.82583323675859","2.01490302054226","3.91202300542815","0","0","3.91202300542815","-0.980829253011726","1","0","0","1","1.84530023615608","0.0579129436234348","9.50698528292051","1700","1300","0","0","138.75","8.9594433565664","34","26","0","0","370","12.5","10"
"Nakuru","5.76426591003571","-0.693147180559945","0","2.19722457733622","0","0","0","2.99573227355399","-0.693147180559945","0","1","0","0","-0.174353387144778","0.0579129436234348","4.9416424226093","700","0","0","0","140","8.06685100302976","35","0","0","0","280",NA,"10"
"Nakuru","6.4263719458161","0.916290731874155","3.07269331469012","2.19722457733622","0","0","0","0","-0.22314355131421","0","0","0","1","1.95727390770563","0.0579129436234348","8.03786623470962","0","0","0","0","96","8.72895703881015","0","0","0","0","120",NA,"10"
"Nakuru","7.70016164991193","-0.693147180559945","0","2.77258872223978","0","0","0","3.91202300542815","0","1","1","0","0","1.83258146374831","0.122336265723687","6.21460809842219","2000","0","0","0","0","10.002746742906","40","0","0","0","0",NA,"10"
"Nakuru","6.50573024702114","1.6094379124341","0","2.30258509299405","0","0","0","3.80666248977032","-0.916290731874155","1","1","0","1","1.49514876603197","0.0579129436234348","8.96059613886479","1530","0","0","0","60","8.80831534001518","34","0","0","0","150",NA,"10"
"Nakuru","7.64006547872341","1.09861228866811","0","2.36712361413162","0","0","0","3.2188758248682","-1.09861228866811","1","0","0","1","1.9549170836121","0.122336265723687","8.45389834104392","900","0","0","0","33.3333333333333","9.94265057171745","74","0","0","0","100",NA,"10"
"Nakuru","6.1579234546884","1.6094379124341","0","2.30258509299405","0","3.40119738166216","0","0","-1.6094379124341","0","1","0","1","2.30358459332713","0.0579129436234348","9.67956319647321","0","0","900","0","80","8.46050854768245","0","0","30","0","400",NA,"10"
"Nakuru","5.89973295650839","1.09861228866811","0","2.19722457733622","0","0","0","2.99573227355399","-1.09861228866811","1","1","0","1","0.506817602368452","0.122336265723687","8.93699941679506","700","0","0","0","66.6666666666667","8.20231804950243","35","0","0","0","200",NA,"10"
"Nakuru","7.1427799692067","1.09861228866811","3.17805383034795","2.058388132482","0","0","0","3.2188758248682","0","1","1","0","1","1.71559810826249","0.0579129436234348","8.27337913630997","850","0","0","0","0","9.44536506220075","34","0","0","0","0",NA,"10"
"Nakuru","6.21201473856959","1.38629436111989","2.89037175789616","2.42036812865043","0","0","0","3.62434093297637","-0.693147180559945","0","1","0","1","1.53901544813755","0.0579129436234348","8.57073395834427","1275","0","0","0","75","8.51459983156364","68","0","0","0","150",NA,"10"
"Nakuru","6.22257626807137","0.22314355131421","0","2.26176309847379","0","0","0","3.87120101090789","0","1","1","0","1","1.12492959698548","0.122336265723687","7.37274636640433","1680","0","0","0","0","8.52516136106541","35","0","0","0","0",NA,"10"
"Nakuru","5.45337783647238","0.559615787935423","0","3.2470467018349","0","0","0","3.35240721749272","-1.94591014905531","0","0","0","1","1.58463279351513","0.0579129436234348","7.13659685141098","971.428571428571","0","0","0","57.1428571428571","7.75596292946643","34","0","0","0","400",NA,"10"
"Nakuru","7.13886699994552","1.09861228866811","0","2.30258509299405","0","0","0","3.91202300542815","-4.0943445622221","1","1","0","0","2.0261726128005","0.122336265723687","8.0519780789023","1700","0","0","0","6.66666666666667","9.44145209293957","68","0","0","0","400",NA,"10"
"Nakuru","4.30707407518744","2.30258509299405","0","2.30258509299405","3.2188758248682","0","0","3.91202300542815","-3.91202300542815","1","1","0","1","1.66392609771817","0.0579129436234348","9.53082839615314","1700","650","0","0","18","6.60965916818148","34","26","0","0","900",NA,"10"
"Nakuru","6.98745700545127","1.6094379124341","0","2.07944154167984","0","0","0","2.99573227355399","-1.89711998488588","1","1","0","1","1.94591014905531","0.122336265723687","8.21066803116298","680","0","0","0","30","9.29004209844531","34","0","0","0","200",NA,"10"
"Nakuru","6.75542544041681","0.693147180559945","3.11351530921037","2.19722457733622","0","0","0","3.91202300542815","-1.38629436111989","0","0","0","1","1.21590137519121","0.0579129436234348","7.87473912517181","1700","0","0","0","30","9.05801053341086","68","0","0","0","120",NA,"10"
"Nakuru","7.40445763730159","1.50407739677627","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","1","1.59330853050422","0.122336265723687","9.27227132970667","1700","0","0","0","0","9.70704273029564","34","0","0","0","0",NA,"10"
"Nakuru","5.74612864037052","0.405465108108164","0","2.35137525716348","0","0","0","0","0.287682072451781","0","0","0","0","1.76814960358892","0.0579129436234348","5.29831736654804","0","0","0","0","200","8.04871373336456","0","0","0","0","150",NA,"10"
"Nakuru","7.57359035658055","0.693147180559945","0","2.07944154167984","0","0","0","3.91202300542815","-1.38629436111989","1","0","0","1","1.72573836813026","0.122336265723687","8.05515773181968","1700","0","0","0","100","9.8761754495746","68","0","0","0","400","12.5","10"
"Nakuru","7.23697269146276","0.405465108108164","0","2.23359222150709","0","0","0","3.63758615972639","1.20397280432594","1","1","0","1","1.31908561142644","0.122336265723687","7.99249399538437","1296.66666666667","0","0","0","165.333333333333","9.5395577844568","69","0","0","0","49.6",NA,"10"
"Nakuru","6.23133259271127","1.80500469597808","0.967584026261706","2.30586916819524","0","0","0","3.82978490719117","-1.39953958786991","1","1","0","1","1.71619744900563","0.122336265723687","9.12554901695149","1583.05921052632","0","0","0","123.355263157895","8.53391768570531","173","0","0","0","500",NA,"10"
"Nakuru","6.34554613119411","0.559615787935423","0","2.07944154167984","0","0","0","3.75787232560089","0","1","0","0","1","2.10413415427021","0.155144084318997","7.7020397843556","1457.14285714286","0","0","0","0","8.64813122418816","68","0","0","0","0",NA,"10"
"Nakuru","6.12962194201552","1.38629436111989","0","2.30258509299405","0","0","0","3.62434093297637","-0.693147180559945","1","1","0","1","2.07442899985629","0.0579129436234348","5.88610403145016","1275","0","0","0","60","8.43220703500956","34","0","0","0","120","12.5","10"
"Nakuru","5.51104687951337","1.09861228866811","0","2.23359222150709","0","0","0","3.91202300542815","-1.09861228866811","1","1","0","1","1.26412672714568","0.105103765407211","8.76722531641611","1700","0","0","0","80","7.81363197250742","34","0","0","0","240","12.5","10"
"Nakuru","6.0129936244078","0","0","2.30258509299405","0","0","0","3.95124371858143","-0.693147180559945","1","1","0","1","2.29455292129678","0.0579129436234348","8.01631789850341","1768","0","0","0","280","8.31557871740185","34","0","0","0","560",NA,"10"
"Nakuru","5.44850305331192","0.693147180559945","0","2.42036812865043","1.90954250488444","0","0","0","-2.07944154167984","0","1","0","1","1.06356065060919","0.105103765407211","8.35819745992578","0","202.5","0","0","62.5","7.75108814630597","0","30","0","0","500",NA,"10"
"Nakuru","6.42933230632365","-0.287682072451781","0","2.36712361413162","0","0","0","3.50655789731998","-0.405465108108164","0","1","0","1","0.645356516723597","0.0579129436234348","7.03878354138854","1333.33333333333","0","0","0","160","8.73191739931769","40","0","0","0","240",NA,"10"
"Nakuru","6.64470728082203","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","1","1.28647402583768","0.145872371040243","7.86326672400957","1700","0","0","0","0","8.94729237381607","34","0","0","0","0",NA,"10"
"Nakuru","6.98700074586675","1.09861228866811","0","2.30258509299405","0","0","0","3.91202300542815","0.287682072451781","1","1","0","1","1.01160091167848","0.155144084318997","9.58534627259964","1700","0","0","0","650","9.28958583886079","34","0","0","0","487.5",NA,"10"
"Nakuru","5.99627296810029","0.916290731874155","0","2.30258509299405","0","0","0","3.91202300542815","0","1","0","0","1","1.49738840862548","0.145872371040243","8.3039999709552","1700","0","0","0","0","8.29885806109433","68","0","0","0","0","12.5","10"
"Nakuru","7.213000603452","1.25276296849537","0","2.30258509299405","3.2188758248682","0","0","4.04555439805267","-0.559615787935423","1","1","0","1","1.11404809679795","0.155144084318997","8.72071695586079","1942.85714285714","750","0","0","500","9.51558569644605","34","30","0","0","875","12.5","10"
"Nakuru","7.93644926808679","-0.693147180559945","0","2.30258509299405","0","0","0","4.60517018598809","1.6094379124341","1","1","0","0","1.20597080698861","0.145872371040243","8.38935981990635","3400","0","0","0","1500","10.2390343610808","34","0","0","0","300",NA,"10"
"Nakuru","6.19416046315309","-0.287682072451781","3.28341434600577","2.59026716544583","0","0","0","2.59026716544583","0","0","1","0","1","1.42831563621563","0.228912112386105","7.30204708649218","466.666666666667","0","0","0","0","8.49674555614713","35","0","0","0","0",NA,"10"
"Nakuru","4.99018765882715","0.916290731874155","0","2.07944154167984","0","0","0","3.68887945411394","0","1","1","0","1","1.17351359684123","0.105103765407211","8.16621626859214","1360","0","0","0","0","7.2927727518212","34","0","0","0","0",NA,"10"
"Nakuru","6.43727153449952","0.405465108108164","1.67397643357167","2.81341071676004","0","0","0","3.44468249360189","0","1","1","0","1","2.18380155700408","0.228912112386105","7.61579107203583","1096.66666666667","0","0","0","0","8.73985662749357","35","0","0","0","0",NA,"10"
"Nakuru","6.15869002176532","1.62136648329937","2.29065652212877","2.31290713106359","0","0","0","3.90009443456287","-0.522754194631264","1","1","0","1","1.86097453824953","0.155144084318997","9.00161802511948","1679.8418972332","0","0","0","118.577075098814","8.46127511475936","34","0","0","0","200","12.5","10"
"Nakuru","7.41598754289553","-1.20397280432594","5.07517381523383","1.89711998488588","0","0","0","3.68887945411394","0.510825623765991","1","1","0","0","1.6094379124341","0.122336265723687","7.35670549903004","1400","0","0","0","566.666666666667","9.71857263588957","35","0","0","0","340",NA,"10"
"Nakuru","6.50208327447239","1.38629436111989","0","2.30258509299405","0","0","0","3.91202300542815","-1.38629436111989","1","1","0","1","1.47704872438835","0.155144084318997","9.21034037197618","1700","0","0","0","125","8.80466836746643","34","0","0","0","500",NA,"10"
"Nakuru","7.42948523384387","0.405465108108164","0","2.23359222150709","0","0","0","3.91202300542815","-0.405465108108164","1","1","0","0","1.71199450075919","0.122336265723687","6.04025471127741","1716.66666666667","0","0","0","100","9.73207032683791","69","0","0","0","150","12.5","10"
"Nakuru","6.90516191912954","0","0","2.30258509299405","0","0","0","3.91202300542815","2.99573227355399","1","1","0","1","1.35325450704169","0.155144084318997","7.99967857949945","1700","0","0","0","300","9.20774701212358","34","0","0","0","15",NA,"10"
"Nakuru","7.19284399158132","-0.287682072451781","5.83285951693134","2.07944154167984","0","0","0","3.68887945411394","-0.405465108108164","1","1","0","0","2.03077636969855","0.122336265723687","6.02425436993097","1400","0","0","0","93.3333333333333","9.49542908457537","35","0","0","0","140",NA,"10"
"Nakuru","5.72011503594376","0.405465108108164","0","2.11021320034659","0","0","0","0","-1.32175583998232","0","1","0","0","0.609765571620894","0.0579129436234348","3.68887945411394","0","0","0","0","40","8.02270012893781","0","0","0","0","150",NA,"10"
"Nakuru","6.64745920766135","1.50407739677627","0","1.67397643357167","0","0","0","2.81341071676004","-1.79175946922805","1","1","0","1","1.33324514003008","0.155144084318997","4.90115106125457","566.666666666667","0","0","0","83.3333333333333","8.95004430065539","34","0","0","0","500",NA,"10"
"Nakuru","6.37792520928845","0","0","2.30258509299405","0","0","0","3.78418963391826","-0.693147180559945","1","0","0","0","1.55603713570698","0.0579129436234348","8.08948247436075","1540","0","0","0","140","8.68051030228249","35","0","0","0","280",NA,"10"
"Nakuru","5.60752851629964","0.405465108108164","0","2.30258509299405","0","0","0","3.50655789731998","1.91692261218206","0","1","0","1","0.841567185678219","0.228912112386105","8.34869564121535","1133.33333333333","0","0","0","280","7.91011360929368","34","0","0","0","41.1764705882353",NA,"10"
"Nakuru","4.7224731064076","1.6094379124341","4.31748811353631","1.97408102602201","0","0","0","2.95491027903374","-1.89711998488588","0","1","0","1","2.01223279198639","0.0579129436234348","8.78599820809833","672","0","0","0","42","7.02505819940164","35","0","0","0","280",NA,"10"
"Nakuru","6.85509789675492","1.38629436111989","0","2.52572864430826","0","0","0","3.91202300542815","2.89729220074074","1","1","0","1","1.73342389221509","0.155144084318997","9.18579149905477","1700","0","0","0","307.5","9.15768298974897","34","0","0","0","16.9655172413793","12.5","10"
"Nakuru","7.11677556484981","0.405465108108164","0","2.07944154167984","0","0","0","3.56482680544396","0","1","1","0","1","0.40989970517603","0.228912112386105","8.42214964272934","1203.33333333333","0","0","0","0","9.41936065784386","69","0","0","0","0","12.5","10"
"Nakuru","6.81059438766726","0","4.14313472639153","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","0","-0.198450938723838","0.122336265723687","7.46164039220858","1700","0","0","0","0","9.11317948066131","34","0","0","0","0",NA,"10"
"Nakuru","6.14182894713684","1.17865499634165","0","2.15354951383356","0","0","0","3.42651518964645","-1.87180217690159","1","1","0","1","0.947789398933526","0.228912112386105","8.12699555543886","1046.15384615385","0","0","0","36.9230769230769","8.44441404013088","68","0","0","0","240",NA,"10"
"Nakuru","6.70877066129164","0.693147180559945","0","2.30258509299405","0","0","0","3.93182563272433","-2.07944154167984","1","1","0","1","1.33412348879098","0.122336265723687","8.37101068123816","1785","0","0","0","120","9.01135575428569","35","0","0","0","960",NA,"10"
"Nakuru","6.88543604769286","1.6094379124341","0","2.484906649788","0","0","0","3.91202300542815","0","1","0","0","1","1.98146113331963","0.155144084318997","3.17805383034795","1700","0","0","0","0","9.1880211406869","34","0","0","0","0",NA,"10"
"Nakuru","6.87206592324017","0.405465108108164","4.15888308335967","2.07944154167984","0","0","0","3.68887945411394","-2.70805020110221","1","1","0","0","1.26271329934854","0.122336265723687","5.88610403145016","1400","0","0","0","200","9.17465101623421","35","0","0","0","3000",NA,"10"
"Nakuru","5.90647839070131","1.79175946922805","0","2.30258509299405","0","0","0","3.91202300542815","-1.79175946922805","1","1","0","1","1.81156209652423","0.155144084318997","4.3212587734325","1700","0","0","0","58.3333333333333","8.20906348369535","34","0","0","0","350","12.5","10"
"Nakuru","6.90516191912954","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","0","0.457424847038875","0.122336265723687","7.78322401633604","1700","0","0","0","0","9.20774701212358","34","0","0","0","0","12.5","10"
"Nakuru","6.78275198991748","2.70805020110221","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-2.01490302054226","1","1","0","1","1.74919985480926","0.228912112386105","10.3479596757521","1700","1300","0","0","106.666666666667","9.08533708291153","68","52","0","0","800","12.5","10"
"Nakuru","7.05336305763369","1.13943428318836","0","2.35707327827812","0","0","0","3.9231607498386","-1.13943428318836","1","1","0","1","1.54756250871601","0.122336265723687","7.77182597138367","1721.6","0","0","0","160","9.35594815062774","138","0","0","0","500","12.5","10"
"Nakuru","6.29156913955832","0.916290731874155","0","2.30258509299405","0","0","0","3.68887945411394","2.6447553507299","1","0","0","1","1.98031157577265","0.155144084318997","7.36770857237437","1360","0","0","0","434","8.59415423255237","34","0","0","0","30.8238636363636","12.5","10"
"Nakuru","6.91256369997444","0","0","2.30258509299405","0","0","0","3.91202300542815","0.405465108108164","1","1","0","1","1.80500469597808","0.155144084318997","8.1789193328484","1700","0","0","0","325","9.21514879296849","34","0","0","0","216.666666666667","18.75","10"
"Nakuru","6.33670736130915","2.07944154167984","0","2.30258509299405","0","3.91202300542815","0","0","-2.07944154167984","1","1","0","1","1.05431202977153","0.0579129436234348","9.32701167877988","0","0","1500","0","25","8.6392924543032","0","0","90","0","200",NA,"10"
"Nakuru","5.41610040220442","0.693147180559945","0","2.30258509299405","0","0","0","0","0","1","1","0","1","1.04614871913237","0.105103765407211","7.99799931797973","0","0","0","0","0","7.71868549519847","0","0","0","0","0",NA,"10"
"Nakuru","5.80653960444391","1.09861228866811","0","2.41293315016291","0","0","0","3.50655789731998","0","1","1","1","0","1.50352168684255","0.105103765407211","7.54079853547238","1133.33333333333","0","0","0","0","8.10912469743796","68","0","0","0","0",NA,"10"
"Nakuru","6.58949028005256","0","3.68887945411394","1.94591014905531","0","0","0","3.91202300542815","2.99573227355399","1","0","0","1","1.36609165380237","0.105103765407211","7.79975331828725","1700","0","0","0","1000","8.89207537304661","34","0","0","0","50",NA,"10"
"Nakuru","6.2954821088195","1.25276296849537","0","2.11453286149111","0","0","0","3.75787232560089","0.356674943938732","1","1","0","1","1.67771941985051","0.228912112386105","8.88658690776274","1500","0","0","0","571.428571428571","8.59806720181355","70","0","0","0","400",NA,"10"
"Nakuru","7.07107238984839","0","0","2.07944154167984","0","0","0","3.85014760171006","-0.693147180559945","1","1","0","1","1.56444054650336","0.145872371040243","7.2152399787301","1645","0","0","0","40","9.37365748284244","35","0","0","0","80",NA,"10"
"Nakuru","6.61903666951142","1.6094379124341","0","2.07944154167984","0","0","0","3.68887945411394","0","1","1","0","1","1.84582669049833","0.228912112386105","5.48063892334199","1360","0","0","0","0","8.92162176250547","34","0","0","0","0","12.5","10"
"Nakuru","6.5501549069669","0.693147180559945","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","1","1.38795964043895","0.228912112386105","8.43381158247719","1700","0","0","0","0","8.85273999996095","34","0","0","0","0",NA,"10"
"Nakuru","6.26947770446261","1.25276296849537","3.42936825862885","1.96611285637283","0","0","0","3.35240721749272","-1.25276296849537","1","1","0","1","1.38128181929635","0.105103765407211","9.07107830464268","971.428571428571","0","0","0","142.857142857143","8.57206279745665","34","0","0","0","500","12.5","10"
"Nakuru","6.77918584118737","1.38629436111989","0","2.30258509299405","0","0","0","3.91202300542815","-1.16315080980568","1","1","0","1","1.62334081760309","0.122336265723687","5.87211778947542","1700","0","0","0","75","9.08177093418142","34","0","0","0","240",NA,"10"
"Nakuru","5.80654963046143","1.09861228866811","0","2.30258509299405","0","0","0","3.50655789731998","0","1","0","0","1","1.71799331898845","0.105103765407211","8.41183267575841","1133.33333333333","0","0","0","0","8.10913472345547","34","0","0","0","0",NA,"10"
"Nakuru","6.47927472713626","1.74919985480926","2.63282677986462","2.07944154167984","-0.139761942375159","0","0","3.41558611911426","-2.66549058668341","1","0","0","1","1.64480505627139","0.105103765407211","8.63187189671305","1039.13043478261","26.0869565217391","0","0","9.73913043478261","8.78185982013031","137","30","0","0","140",NA,"10"
"Nakuru","6.3186437368176","0","0","2.07944154167984","0","0","0","2.30258509299405","0","1","1","0","1","1.64609123008214","0.105103765407211","7.40245152081824","350","0","0","0","0","8.62122882981165","35","0","0","0","0",NA,"10"
"Nakuru","6.82794698827524","1.50407739677627","2.18480205733766","2.30258509299405","0","0","0","3.10109278921182","-0.117783035656384","1","1","0","1","1.86974878808975","0.228912112386105","9.02334122563112","755.555555555556","0","0","0","133.333333333333","9.13053208126929","34","0","0","0","150",NA,"10"
"Nakuru","5.78725007989746","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","1","1.83418018511201","0.105103765407211","7.18916773842032","1700","0","0","0","0","8.08983517289151","34","0","0","0","0","12.5","10"
"Nakuru","6.11744720710732","0.693147180559945","1.38629436111989","2.30258509299405","0","0","0","3.91202300542815","1.65822807660353","1","1","0","1","0.963810247842131","0.155144084318997","8.6569551337914","1700","0","0","0","550","8.42003230010137","34","0","0","0","104.761904761905",NA,"10"
"Nakuru","5.65185740179128","0","0","2.01490302054226","1.09861228866811","0","0","2.56494935746154","0","1","1","0","1","1.47247205736094","0.105103765407211","7.42356844425917","455","90","0","0","0","7.95444249478533","70","30","0","0","0",NA,"10"
"Nakuru","7.24330208752685","0","0","2.30258509299405","0","0","0","4.60517018598809","2.39789527279837","1","1","0","1","1.30472270742608","0.155144084318997","8.79482492801452","3400","0","0","0","1500","9.54588718052089","34","0","0","0","136.363636363636",NA,"10"
"Nakuru","6.66245558302122","1.09861228866811","0","1.89711998488588","0","0","0","3.50655789731998","-0.405465108108164","1","1","0","1","1.63867303770244","0.105103765407211","8.49016451902832","1133.33333333333","0","0","0","533.333333333333","8.96504067601526","34","0","0","0","800","12.5","10"
"Nakuru","7.49985817111483","1.6094379124341","2.66722820658195","2.30258509299405","0","0","0","3.3322045101752","-2.30258509299405","1","1","0","1","1.56164724859775","0.155144084318997","9.63469265580283","980","0","0","0","56","9.80244326410888","35","0","0","0","560","12.5","10"
"Nakuru","6.4263719458161","0.22314355131421","5.37527840768417","2.26176309847379","0","0","0","3.68887945411394","0","1","0","0","1","1.48613969608961","0.105103765407211","7.4467951121093","1360","0","0","0","0","8.72895703881015","34","0","0","0","0","12.5","10"
"Nakuru","7.24330208752685","0.693147180559945","0","2.30258509299405","0","0","0","3.2188758248682","0.405465108108164","1","1","0","1","1.29746314741327","0.155144084318997","8.57168137670031","850","0","0","0","480","9.54588718052089","34","0","0","0","320",NA,"10"
"Nakuru","6.86361789880616","1.09861228866811","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","1","0.576613364303994","0.105103765407211","8.49699048409872","1700","0","0","0","0","9.16620299180021","34","0","0","0","0",NA,"10"
"Nakuru","7.25484240635146","1.09861228866811","0","2.07944154167984","3.91202300542815","0","0","3.91202300542815","-1.09861228866811","1","1","0","1","0.745106919490656","0.155144084318997","8.79684309217075","1700","1300","0","0","233.333333333333","9.5574274993455","34","26","0","0","700","25","10"
"Nakuru","6.20605361292346","1.6094379124341","0","1.94591014905531","0","0","0","3.91202300542815","0","1","1","0","1","0.963174317773006","0.105103765407211","8.74512525946224","1700","0","0","0","0","8.50863870591751","34","0","0","0","0",NA,"10"
"Nakuru","6.78404562465611","1.70474809223843","0","2.30258509299405","0","0","0","3.81671282562382","-1.01160091167848","1","1","0","0","1.77833644889591","0.155144084318997","8.79702635983369","1545.45454545455","0","0","0","196.363636363636","9.08663071765016","34","0","0","0","540",NA,"10"
"Narok","7.31650830927863","1.09861228866811","0","2.23359222150709","0","0","0","3.2188758248682","-1.09861228866811","1","0","0","1","2.25828483409747","-0.0992711151124262","8.39690702554173","850","0","0","0","150","9.67316062354295","34","0","0","0","450",NA,"10.5555555555556"
"Narok","6.2194165194145","0","2.484906649788","2.42036812865043","0","0","0","1.38629436111989","0","0","0","0","0","2.51122395810537","-0.0992711151124262","6.21460809842219","152","0","0","0","0","8.57606883367882","38","0","0","0","0",NA,"10.5555555555556"
"Narok","7.03630349492984","2.07944154167984","0","1.83258146374831","0","0","0","2.52572864430826","0","1","0","0","1","1.95444505150515","-0.0992711151124262","7.42356844425917","425","0","0","0","0","9.39295580919417","34","0","0","0","0",NA,"10.5555555555556"
"Narok","6.96240917023318","1.79175946922805","0","2.19722457733622","0","0","0","3.91202300542815","0.154150679827258","1","0","0","1","1.84740439263995","-0.0992711151124262","9.67250082376089","1700","0","0","0","1433.33333333333","9.31906148449751","34","0","0","0","1228.57142857143",NA,"10.5555555555556"
"Narok","7.44684527534397","1.6094379124341","0","2.30258509299405","0","0","0","3.2188758248682","0","1","1","1","0","1.86097453824953","-0.0992711151124262","6.32793678372919","850","0","0","0","0","9.80349758960829","34","0","0","0","0",NA,"10.5555555555556"
"Narok","7.51695764855627","1.6094379124341","4.34120464015363","1.79175946922805","0","0","0","2.30258509299405","0","1","0","1","0","1.87717234707619","-0.0992711151124262","7.52294091807237","340","0","0","0","300","9.87360996282059","34","0","0","0","300",NA,"10.5555555555556"
